ticker,date,strategy,arrival_mid,market_vwap,executed_avg,fills,vwap_slip_bps,is_bps,effective_spread_bps,realized_spread_bps,markout_1s_bps,markout_10s_bps,markout_60s_bps,reversion_5m_bps,pov,price_var,schedule_rmse,hit_ratio_nbbo,ac_eta_used,ac_gamma_used,ac_sigma_used,ac_lambda_used,error,note
TSLA,20200117,twap,509.405,512.3834914662461,512.1960479999999,60,3.658265134769362,-54.79035345157453,4.4763677727439255,7.641121721987527,2.1964702097530564,2.666647316029611,3.2607021944182426,12.871518839222407,0.004093555760779151,0.7163118619817906,0.0,1.0,,,,,"",""
TSLA,20200117,vwap_following,509.405,512.3834914662461,512.10633,12,5.40925831652097,-53.0291222112069,4.595735581455888,8.573662002700676,2.2737941736644607,3.196939707371784,8.918949207077123,26.446764906802347,0.004093555760779151,0.745728746687666,0.0,1.0,,,,,"",""
TSLA,20200117,ac_risk_neutral,509.405,512.3834914662461,512.1960479999999,60,3.658265134769362,-54.79035345157453,4.4763677727439255,7.641121721987527,2.1964702097530564,2.666647316029611,3.2607021944182426,12.871518839222407,0.004093555760779151,0.7163118619817906,0.0,1.0,15.0,6.0,1.1883615621867627,0.0,"",""
TSLA,20200117,ac_risk_averse,509.405,512.3834914662461,512.0372609999998,60,6.757252565954683,-51.67324623825557,4.451391937696415,19.223082410112706,2.4860058960088662,2.3676017309367974,4.869414046322821,12.871518839222407,0.004093555760779151,0.7163118619817906,0.0,1.0,15.0,6.0,1.1883615621867627,0.001,"",""
NVDA,20200113,twap,249.54500000000002,249.87804565471566,249.8489850000001,60,1.1629935170737997,-12.181570458237863,2.4808750091395657,4.318494049985963,1.2180074776635292,1.6068330529378723,1.5317122214583003,-2.19929622520707,0.0066697125020426,0.3448036778678342,0.0,1.0,,,,,"",""
NVDA,20200113,vwap_following,249.54500000000002,249.87804565471566,249.87489600000004,12,0.12604767687275065,-13.219900218398257,2.1413675809476826,-0.8298908298612132,1.10957582408917,1.0646642839002949,-1.3288831016138922,-4.595771889862827,0.0066697125020426,0.32606352792427185,0.0,1.0,,,,,"",""
NVDA,20200113,ac_risk_neutral,249.54500000000002,249.87804565471566,249.8489850000001,60,1.1629935170737997,-12.181570458237863,2.4808750091395657,4.318494049985963,1.2180074776635292,1.6068330529378723,1.5317122214583003,-2.19929622520707,0.0066697125020426,0.3448036778678342,0.0,1.0,12.0,5.0,0.829584794996159,0.0,"",""
NVDA,20200113,ac_risk_averse,249.54500000000002,249.87804565471566,249.73108500000006,60,5.881295186639604,-7.456971688474954,2.4616722322542572,-0.6069760840697291,1.3047306544921935,1.417835079284955,1.6437530722970555,-2.19929622520707,0.0066697125020426,0.3448036778678342,0.0,1.0,12.0,5.0,0.829584794996159,0.001,"",""
NVDA,20200114,twap,247.62,248.5068178300989,248.49187899999995,60,0.6011436720080242,-35.21036265244933,2.2543113196807254,1.5892483834299325,1.0706297176085466,0.8234860515598215,1.371524598202071,0.6052291801168004,0.007189816918501987,0.5196840359056076,0.0,1.0,,,,,"",""
NVDA,20200114,vwap_following,247.62,248.5068178300989,248.54064900000003,12,-1.3613779370940309,-37.179912769567316,2.166663264986223,1.0126646760020652,1.0286713830175789,-0.014028176738244635,-2.61237996578086,-2.0176748315246105,0.007189816918501987,0.5124628589646086,0.0,1.0,,,,,"",""
NVDA,20200114,ac_risk_neutral,247.62,248.5068178300989,248.49187899999995,60,0.6011436720080242,-35.21036265244933,2.2543113196807254,1.5892483834299325,1.0706297176085466,0.8234860515598215,1.371524598202071,0.6052291801168004,0.007189816918501987,0.5196840359056076,0.0,1.0,12.0,5.0,0.9807511196799543,0.0,"",""
NVDA,20200114,ac_risk_averse,247.62,248.5068178300989,248.37458199999998,60,5.321215379665312,-30.47338664081943,2.5705267327803267,15.966828764775086,1.2390444050203941,1.358511772865856,3.9991374864875335,0.6052291801168004,0.007189816918501987,0.5196840359056076,0.0,1.0,12.0,5.0,0.9807511196799543,0.001,"",""
