ticker,date,base_strategy,routing,median_is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps,reversion_5m_bps,price_var,pov_pct,oversize_count,null_nbbo_count,n_fills,arrival_mid,market_vwap
AMZN,20200113,twap,naive,58.24931824144472,52.35250483712882,106.25405402802808,62.051784560971775,-1.2194281412204788,51.66574894328018,0.022781637999772182,45,0,60,1886.665,1885.5466138220756
AMZN,20200113,twap,top1,7.005239403923367,1.0780312753125447,3.7254804578108107,1.7506516171856603,-1.2194281412204788,2.010613779014154,0.022781637999772182,48,0,60,1886.665,1885.5466138220756
AMZN,20200113,twap,weighted,7.591109179423847,1.6642485514551089,4.897521171392926,2.337157129718117,-1.2194281412204788,1.9955602982508005,0.022781637999772182,48,0,60,1886.665,1885.5466138220756
AMZN,20200113,vwap_following,nbbo,6.196961304736327,0.26927375702898143,2.8749247382042316,3.1186203977611147,-7.695165313379215,2.2319964904393204,0.022781637999772182,12,0,12,1886.665,1885.5466138220756
AMZN,20200113,vwap_following,naive,122.60027614865228,116.74163163463697,235.62582366349528,139.904791749343,-9.820054143000739,82.19789975566543,0.022781637999772182,12,0,12,1886.665,1885.5466138220756
AMZN,20200113,vwap_following,top1,6.351752960913567,0.4241572257593874,3.185188611939388,3.2739512747524135,-9.18249275485408,2.2830515198795527,0.022781637999772182,12,0,12,1886.665,1885.5466138220756
AMZN,20200113,vwap_following,weighted,6.774483016327485,0.8471380177223267,4.030374154628861,3.696754636792483,-9.820054143000739,2.218514893646963,0.022781637999772182,12,0,12,1886.665,1885.5466138220756
AMZN,20200113,ac_rn,nbbo,6.694065984157528,0.7666732872899195,3.087089521149534,1.4393792412639899,-1.2194281412204788,2.0267257485626904,0.022781637999772182,45,0,60,1886.665,1885.5466138220756
AMZN,20200113,ac_rn,naive,58.24931824144472,52.35250483712882,106.25405402802808,62.051784560971775,-1.2194281412204788,51.66574894328018,0.022781637999772182,45,0,60,1886.665,1885.5466138220756
AMZN,20200113,ac_rn,top1,7.005239403923367,1.0780312753125447,3.7254804578108107,1.7506516171856603,-1.2194281412204788,2.010613779014154,0.022781637999772182,48,0,60,1886.665,1885.5466138220756
AMZN,20200113,ac_rn,weighted,7.591109179423847,1.6642485514551089,4.897521171392926,2.337157129718117,-1.2194281412204788,1.9955602982508005,0.022781637999772182,48,0,60,1886.665,1885.5466138220756
AMZN,20200113,ac_ra,nbbo,-0.20208675095657794,-6.133569806473116,3.1365952848598306,1.5187381656522896,-1.2194281412204788,2.0267257485626904,0.022781637999772182,25,0,60,1886.665,1885.5466138220756
AMZN,20200113,ac_ra,naive,32.4063466487152,26.494204839355408,68.38282879530293,39.66119303989321,-1.2194281412204788,51.66574894328018,0.022781637999772182,23,0,60,1886.665,1885.5466138220756
AMZN,20200113,ac_ra,top1,0.26317337735882573,-5.668033715477801,4.071279323421236,1.9840038631478611,-1.2194281412204788,2.010613779014154,0.022781637999772182,23,0,60,1886.665,1885.5466138220756
AMZN,20200113,ac_ra,weighted,0.7252267890704261,-5.2057062431063725,4.995027907257908,2.4463401143366323,-1.2194281412204788,1.9955602982508005,0.022781637999772182,25,0,60,1886.665,1885.5466138220756
AMZN,20200114,twap,nbbo,-45.98094265324573,-0.26892467754227056,3.8054899447222166,2.6290523099487286,-10.227576974564148,2.4284262649489157,0.017169297861563952,26,0,60,1860.175,1868.6780066369636
AMZN,20200114,twap,naive,27.844095313611078,73.22018875572621,150.72223638180736,88.2894140034998,-10.227576974564148,59.05283181449248,0.017169297861563952,35,0,60,1860.175,1868.6780066369636
AMZN,20200114,twap,top1,-45.39942747322496,0.30994444605911853,4.963488775530153,3.208480048707514,-10.227576974564148,2.4738548055352787,0.017169297861563952,43,0,60,1860.175,1868.6780066369636
AMZN,20200114,twap,weighted,-44.43988334430744,1.2651223812997916,6.873683373060115,4.164524079988019,-10.227576974564148,2.5158440081702675,0.017169297861563952,40,0,60,1860.175,1868.6780066369636
AMZN,20200114,vwap_following,nbbo,-45.9213622374241,-0.209615369246591,3.9555361443278256,2.262001290605326,-8.837139551823617,1.9880207531993708,0.017169297861563952,12,0,12,1860.175,1868.6780066369636
AMZN,20200114,vwap_following,naive,68.3831252435915,113.5747547816384,231.40810942652172,134.95630309534906,-11.893600492888096,77.4843047254596,0.017169297861563952,12,0,12,1860.175,1868.6780066369636
AMZN,20200114,vwap_following,top1,-45.198811939737006,0.5096471228608682,5.394359784711138,2.981751909441502,-8.837139551823617,2.072617288416334,0.017169297861563952,12,0,12,1860.175,1868.6780066369636
AMZN,20200114,vwap_following,weighted,-44.62893007378367,1.0769358672216776,6.528617132917978,3.549318747982646,-11.893600492888096,2.0669051670787417,0.017169297861563952,12,0,12,1860.175,1868.6780066369636
AMZN,20200114,ac_rn,nbbo,-45.98094265324573,-0.26892467754227056,3.8054899447222166,2.6290523099487286,-10.227576974564148,2.4284262649489157,0.017169297861563952,26,0,60,1860.175,1868.6780066369636
AMZN,20200114,ac_rn,naive,27.844095313611078,73.22018875572621,150.72223638180736,88.2894140034998,-10.227576974564148,59.05283181449248,0.017169297861563952,35,0,60,1860.175,1868.6780066369636
AMZN,20200114,ac_rn,top1,-45.39942747322496,0.30994444605911853,4.963488775530153,3.208480048707514,-10.227576974564148,2.4738548055352787,0.017169297861563952,43,0,60,1860.175,1868.6780066369636
AMZN,20200114,ac_rn,weighted,-44.43988334430744,1.2651223812997916,6.873683373060115,4.164524079988019,-10.227576974564148,2.5158440081702675,0.017169297861563952,40,0,60,1860.175,1868.6780066369636
AMZN,20200114,ac_ra,nbbo,-39.09566573037777,6.585022313060981,4.070984799700161,5.442695283871241,-10.227576974564148,2.4284262649489157,0.017169297861563952,18,0,60,1860.175,1868.6780066369636
AMZN,20200114,ac_ra,naive,65.09595602564313,110.30254310135986,211.61310759415642,126.32816060494241,-10.227576974564148,59.05283181449248,0.017169297861563952,19,0,60,1860.175,1868.6780066369636
AMZN,20200114,ac_ra,top1,-38.489432445872765,7.188497066870283,5.279800601850172,6.047949385941679,-10.227576974564148,2.4738548055352787,0.017169297861563952,21,0,60,1860.175,1868.6780066369636
AMZN,20200114,ac_ra,weighted,-37.51843240555171,8.155078785919294,7.213097817734715,7.015695227938154,-10.227576974564148,2.5158440081702675,0.017169297861563952,20,0,60,1860.175,1868.6780066369636
AMZN,20200115,twap,nbbo,25.99778805282106,3.1858546469410065,3.4519676325143425,1.1285181456169535,11.308648576392365,2.1071464089380605,0.024514310228595942,41,0,60,1876.175,1871.8937181300482
AMZN,20200115,twap,naive,38.819182645543115,16.036573556362058,29.152365769797715,14.268187261884371,11.308648576392365,9.79337433696653,0.024514310228595942,46,0,60,1876.175,1871.8937181300482
AMZN,20200115,twap,top1,26.469327221607582,3.65847229153774,4.397688799508868,1.6016594968385496,11.308648576392365,2.1409054726768795,0.024514310228595942,48,0,60,1876.175,1871.8937181300482
AMZN,20200115,twap,weighted,84.98155022852168,62.304520908903875,121.68612751238199,61.69028586118729,11.308648576392365,19.170625519179318,0.024514310228595942,35,0,60,1876.175,1871.8937181300482
AMZN,20200115,vwap_following,nbbo,26.627777259584875,3.8172847268393655,3.7653560935598285,2.8733211401092116,12.301372940189557,2.40495747458149,0.024514310228595942,12,0,12,1876.175,1871.8937181300482
